pillar,	day,	start,	length
1,	2016-11-21,	13:19:02,	0.180999999997
1,	2016-11-21,	13:21:34,	0.885999999999
1,	2016-11-21,	13:31:16,	1.632
1,	2016-11-21,	13:31:27,	0.722000000002
1,	2016-11-22,	6:23:51,	3.489
1,	2016-11-22,	6:57:14,	8.092
1,	2016-11-22,	6:57:26,	54.922
1,	2016-11-22,	6:58:21,	2.865
1,	2016-11-22,	6:58:27,	2.01
1,	2016-11-22,	6:59:29,	0.561000000002
1,	2016-11-22,	7:00:41,	2.238
1,	2016-11-22,	7:02:56,	5.238
1,	2016-11-22,	7:03:19,	4.761
1,	2016-11-22,	7:05:14,	2.172
1,	2016-11-22,	7:08:52,	9.778

2,	2016-11-17,	12:27:52,	6.167
2,	2016-11-17,	12:28:57,	6.78
2,	2016-11-17,	12:29:36,	12.004
2,	2016-11-17,	12:30:25,	5.17
2,	2016-11-17,	12:30:31,	0.142
2,	2016-11-17,	12:42:07,	17.293
2,	2016-11-17,	12:42:34,	6.999
2,	2016-11-17,	12:46:32,	3.164
2,	2016-11-17,	12:46:36,	3.769
2,	2016-11-17,	12:46:40,	0.148999999998
2,	2016-11-17,	12:46:40,	37.053
2,	2016-11-17,	12:47:17,	1.31099999999
2,	2016-11-17,	12:47:19,	2.591
2,	2016-11-17,	12:47:25,	1.038
2,	2016-11-17,	12:47:33,	7.389
2,	2016-11-17,	12:48:24,	18.593
2,	2016-11-17,	12:48:44,	13.011
2,	2016-11-17,	12:48:58,	0.155999999995
2,	2016-11-17,	12:54:47,	8.667
2,	2016-11-17,	13:01:52,	9.199
2,	2016-11-17,	13:02:01,	1.145
2,	2016-11-17,	13:02:11,	18.095
2,	2016-11-17,	13:03:20,	19.193
2,	2016-11-17,	13:03:39,	0.142999999996
2,	2016-11-17,	13:03:58,	0.144
2,	2016-11-17,	13:03:58,	8.17099999999
2,	2016-11-17,	13:07:08,	0.432000000001
2,	2016-11-17,	13:07:08,	3.648
2,	2016-11-17,	13:08:23,	0.5
2,	2016-11-17,	13:14:44,	8.615
2,	2016-11-17,	13:19:42,	0.138999999996
2,	2016-11-17,	13:19:42,	408.524
2,	2016-11-17,	13:34:37,	1.43900000001
2,	2016-11-17,	13:34:38,	0.719999999994
2,	2016-11-17,	13:34:39,	2.141
2,	2016-11-17,	13:34:45,	828.183
2,	2016-11-17,	13:49:35,	3.124
2,	2016-11-17,	13:49:38,	0.143000000004
2,	2016-11-17,	13:49:47,	0.142
2,	2016-11-17,	13:49:47,	0.149999999994
2,	2016-11-17,	13:49:47,	2.158
2,	2016-11-17,	13:50:38,	6.764
2,	2016-11-17,	13:50:57,	17.692
2,	2016-11-17,	13:51:18,	3.326
2,	2016-11-17,	13:52:16,	1.443
2,	2016-11-17,	13:52:18,	3.327
2,	2016-11-17,	13:52:22,	6.059
2,	2016-11-17,	13:52:29,	1.181
2,	2016-11-17,	13:52:31,	1.609
2,	2016-11-17,	13:54:03,	5.308
2,	2016-11-17,	13:54:16,	10.056
2,	2016-11-17,	13:54:27,	0.875
2,	2016-11-17,	13:54:28,	2.65100000001
2,	2016-11-17,	13:55:54,	4.197
2,	2016-11-17,	13:56:49,	6.006
2,	2016-11-17,	13:57:04,	0.595000000001
2,	2016-11-17,	13:57:05,	10.572
2,	2016-11-17,	13:57:16,	9.549
2,	2016-11-18,	4:37:52,	2.583
2,	2016-11-18,	4:37:55,	0.153999999999
2,	2016-11-18,	4:37:56,	34.843
2,	2016-11-18,	4:38:31,	13.288
2,	2016-11-18,	4:38:44,	0.157999999999
2,	2016-11-18,	4:38:44,	48.596
2,	2016-11-18,	4:39:33,	2.8
2,	2016-11-18,	4:39:37,	0.489999999998
2,	2016-11-18,	4:40:08,	6.1
2,	2016-11-18,	4:40:16,	3.396
2,	2016-11-18,	4:41:44,	10.454
2,	2016-11-18,	4:41:55,	0.148999999998
2,	2016-11-18,	4:41:57,	1.466
2,	2016-11-18,	4:42:24,	8.273
2,	2016-11-18,	4:42:40,	1.202
2,	2016-11-18,	4:42:58,	3.096
2,	2016-11-18,	4:43:11,	3.422
2,	2016-11-18,	4:43:15,	0.149000000001
2,	2016-11-18,	4:43:16,	0.147000000001
2,	2016-11-18,	4:43:16,	16.978
2,	2016-11-18,	4:43:33,	0.442999999999
2,	2016-11-18,	4:43:34,	0.152999999998
2,	2016-11-18,	4:55:24,	9.38
2,	2016-11-18,	4:56:58,	2.429
2,	2016-11-18,	4:57:03,	66.62
2,	2016-11-18,	4:58:09,	0.153999999999
2,	2016-11-18,	4:58:31,	7.112
2,	2016-11-18,	4:58:52,	10.315
2,	2016-11-18,	4:59:02,	0.152000000002
2,	2016-11-18,	4:59:03,	0.460999999999
2,	2016-11-18,	4:59:04,	1.349
2,	2016-11-18,	4:59:05,	26.58
2,	2016-11-18,	4:59:36,	19.598
2,	2016-11-18,	4:59:56,	0.760000000002
2,	2016-11-18,	5:00:17,	16.201
2,	2016-11-18,	5:00:33,	0.300999999999
2,	2016-11-18,	5:00:34,	47.848
2,	2016-11-18,	5:01:45,	14.727
2,	2016-11-18,	5:02:00,	3.445
2,	2016-11-18,	5:02:04,	4.094
2,	2016-11-18,	5:02:08,	1.524
2,	2016-11-18,	5:02:10,	0.148999999998
2,	2016-11-18,	5:02:11,	1.748
2,	2016-11-18,	5:05:50,	2.511
2,	2016-11-18,	5:05:54,	0.144999999997
2,	2016-11-18,	5:08:41,	7.871
2,	2016-11-18,	5:08:49,	9.569
2,	2016-11-18,	5:08:59,	7.792
2,	2016-11-18,	5:09:07,	3.735
2,	2016-11-18,	5:09:18,	2.037
2,	2016-11-18,	5:09:20,	0.154999999999
2,	2016-11-18,	5:09:21,	0.634999999998
2,	2016-11-18,	5:09:31,	1.816
2,	2016-11-18,	5:09:34,	0.153000000002
2,	2016-11-18,	5:09:56,	7.458
2,	2016-11-18,	5:10:04,	0.143
2,	2016-11-18,	5:10:04,	0.147999999997
2,	2016-11-18,	5:10:52,	3.474
2,	2016-11-18,	5:10:56,	8.155
2,	2016-11-18,	5:11:05,	0.147999999997
2,	2016-11-18,	5:11:09,	1.014
2,	2016-11-18,	5:11:10,	0.143
2,	2016-11-18,	5:11:10,	5.271
2,	2016-11-18,	5:11:15,	14.765
2,	2016-11-18,	5:11:30,	0.758000000002
2,	2016-11-18,	5:11:31,	25.838
2,	2016-11-18,	5:11:57,	0.144
2,	2016-11-18,	5:11:58,	29.405
2,	2016-11-18,	5:12:27,	0.600000000002
2,	2016-11-18,	5:15:43,	5.305
2,	2016-11-18,	5:16:02,	46.953
2,	2016-11-18,	5:16:49,	0.724000000002
2,	2016-11-18,	5:17:45,	0.155999999999
2,	2016-11-18,	5:18:01,	13.679
2,	2016-11-18,	5:18:15,	0.151999999998
2,	2016-11-18,	5:18:16,	7.258
2,	2016-11-18,	5:18:23,	9.958
2,	2016-11-18,	5:18:33,	7.66
2,	2016-11-18,	5:18:41,	4.811
2,	2016-11-18,	5:18:46,	8.203
2,	2016-11-18,	5:18:55,	0.286999999997
2,	2016-11-18,	5:19:53,	4.935
2,	2016-11-18,	5:20:41,	0.736999999997
2,	2016-11-18,	5:20:43,	0.757000000001
2,	2016-11-18,	5:21:08,	3.978
2,	2016-11-18,	5:22:21,	4.261
2,	2016-11-18,	5:22:27,	0.608
2,	2016-11-18,	5:22:36,	0.150000000001
2,	2016-11-18,	5:22:36,	8.441
2,	2016-11-18,	5:22:58,	6.642
2,	2016-11-18,	5:23:28,	4.711
2,	2016-11-18,	5:23:33,	0.147000000001
2,	2016-11-18,	5:23:37,	1.354
2,	2016-11-18,	5:23:39,	0.153000000002
2,	2016-11-18,	5:25:34,	0.599000000002
2,	2016-11-18,	5:25:35,	18.386
2,	2016-11-18,	5:25:53,	5.747
2,	2016-11-18,	5:26:01,	4.493
2,	2016-11-18,	5:26:33,	5.059
2,	2016-11-18,	5:26:54,	13.722
2,	2016-11-18,	5:27:09,	0.153999999999
2,	2016-11-18,	5:27:10,	0.596000000001
2,	2016-11-18,	5:27:10,	0.144
2,	2016-11-18,	5:27:11,	0.59
2,	2016-11-18,	5:27:24,	13.898
2,	2016-11-18,	5:28:53,	5.019
2,	2016-11-18,	5:31:37,	6.173
2,	2016-11-18,	5:31:43,	0.147000000001
2,	2016-11-18,	5:31:43,	1.065
2,	2016-11-18,	5:31:44,	0.150000000001
2,	2016-11-18,	5:32:17,	17.523
2,	2016-11-18,	5:32:35,	0.151999999998
2,	2016-11-18,	5:32:35,	43.198
2,	2016-11-18,	5:33:19,	1.986
2,	2016-11-18,	5:34:12,	15.834
2,	2016-11-18,	5:34:35,	20.249
2,	2016-11-18,	5:34:56,	11.158
2,	2016-11-18,	5:35:50,	0.580000000002
2,	2016-11-18,	5:35:50,	0.582999999999
2,	2016-11-18,	5:35:52,	25.888
2,	2016-11-18,	5:36:18,	14.867
2,	2016-11-18,	5:36:33,	0.150999999998
2,	2016-11-18,	5:36:33,	5.99
2,	2016-11-18,	5:37:10,	1.234
2,	2016-11-18,	5:38:18,	13.824
2,	2016-11-18,	5:38:45,	26.268
2,	2016-11-18,	5:39:13,	0.147000000001
2,	2016-11-18,	5:41:01,	14.613
2,	2016-11-18,	5:41:42,	9.999
2,	2016-11-18,	5:41:53,	0.153000000002
2,	2016-11-18,	5:41:55,	3.716
2,	2016-11-18,	5:42:46,	11.747
2,	2016-11-18,	5:42:58,	0.148000000001
2,	2016-11-18,	5:43:00,	0.294999999998
2,	2016-11-18,	5:43:53,	0.444
2,	2016-11-18,	5:43:53,	3.498
2,	2016-11-18,	5:44:28,	1.654
2,	2016-11-18,	5:44:33,	5.481
2,	2016-11-18,	5:44:39,	0.151000000002
2,	2016-11-18,	5:44:40,	0.144
2,	2016-11-18,	5:44:40,	0.143999999997
2,	2016-11-18,	5:44:58,	4.809
2,	2016-11-18,	5:45:04,	0.141
2,	2016-11-18,	5:45:31,	3.868
2,	2016-11-18,	5:45:35,	5.134
2,	2016-11-18,	5:45:40,	6.005
2,	2016-11-18,	5:46:30,	1.196
2,	2016-11-18,	5:46:31,	0.153999999999
2,	2016-11-18,	5:46:32,	11.004
2,	2016-11-18,	5:46:43,	0.145999999997
2,	2016-11-18,	5:46:44,	17.109
2,	2016-11-18,	5:47:03,	5.278
2,	2016-11-18,	5:47:21,	16.156
2,	2016-11-18,	5:48:43,	1.058
2,	2016-11-18,	5:48:44,	0.147999999997
2,	2016-11-18,	5:48:44,	1.907
2,	2016-11-18,	5:48:46,	4.235
2,	2016-11-18,	5:48:51,	1.616
2,	2016-11-18,	5:48:53,	2.729
2,	2016-11-18,	5:48:55,	5.36
2,	2016-11-18,	5:49:01,	5.656
2,	2016-11-18,	5:49:07,	0.143
2,	2016-11-18,	5:49:07,	3.018
2,	2016-11-18,	5:49:10,	0.144
2,	2016-11-18,	5:49:11,	3.041
2,	2016-11-18,	5:49:14,	3.37
2,	2016-11-18,	5:49:25,	5.298
2,	2016-11-18,	5:49:47,	3.343
2,	2016-11-18,	5:49:50,	0.142
2,	2016-11-18,	5:49:51,	0.145
2,	2016-11-18,	5:50:23,	3.238
2,	2016-11-18,	5:53:37,	19.422
2,	2016-11-18,	5:54:13,	1.331
2,	2016-11-18,	5:54:15,	0.302
2,	2016-11-18,	5:54:15,	0.150000000001
2,	2016-11-18,	5:54:16,	0.154000000002
2,	2016-11-18,	5:54:16,	0.717000000001
2,	2016-11-18,	5:54:20,	5.8
2,	2016-11-18,	5:54:26,	0.206999999999
2,	2016-11-18,	5:54:29,	24.686
2,	2016-11-18,	5:55:25,	10.904
2,	2016-11-18,	5:55:36,	0.151000000002
2,	2016-11-18,	5:56:06,	6.703
2,	2016-11-18,	5:58:36,	2.294
2,	2016-11-18,	6:00:13,	5.476
2,	2016-11-18,	6:00:19,	0.147999999997
2,	2016-11-18,	6:00:20,	0.146000000001
2,	2016-11-18,	6:00:21,	0.154000000002
2,	2016-11-18,	6:00:59,	2.041
2,	2016-11-18,	6:01:07,	2.965
2,	2016-11-18,	6:01:10,	0.146000000001
2,	2016-11-18,	6:01:23,	6.246
2,	2016-11-18,	6:03:03,	4.283
2,	2016-11-18,	6:04:08,	13.086
2,	2016-11-18,	6:04:21,	67.02
2,	2016-11-18,	6:05:29,	15.203
2,	2016-11-18,	6:06:00,	12.137
2,	2016-11-18,	6:06:23,	4.17
2,	2016-11-18,	6:06:27,	0.147000000001
2,	2016-11-18,	6:06:27,	0.296999999999
2,	2016-11-18,	6:06:28,	0.575999999997
2,	2016-11-18,	6:06:28,	1.441
2,	2016-11-18,	6:06:44,	12.704
2,	2016-11-18,	6:06:57,	0.146999999997
2,	2016-11-18,	6:07:01,	5.554
2,	2016-11-18,	6:07:23,	9.167
2,	2016-11-18,	6:07:39,	30.19
2,	2016-11-18,	6:08:13,	8.329
2,	2016-11-18,	6:09:32,	0.984
2,	2016-11-18,	6:10:50,	8.607
2,	2016-11-18,	6:11:57,	0.150000000001
2,	2016-11-18,	6:11:57,	0.144999999997
2,	2016-11-18,	6:11:57,	1.021
2,	2016-11-18,	6:11:59,	0.145
2,	2016-11-18,	6:12:00,	0.147000000001
2,	2016-11-18,	6:12:02,	1.614
2,	2016-11-18,	6:17:53,	2.081
2,	2016-11-18,	6:18:07,	5.153
2,	2016-11-18,	6:21:11,	4.174
2,	2016-11-18,	6:21:16,	122.792
2,	2016-11-18,	6:23:19,	3.604
2,	2016-11-18,	6:23:23,	0.148999999998
2,	2016-11-18,	6:23:23,	15.205
2,	2016-11-18,	6:24:08,	7.05
2,	2016-11-18,	6:24:17,	0.292000000001
2,	2016-11-18,	6:24:17,	1.706
2,	2016-11-18,	6:24:30,	3.407
2,	2016-11-18,	6:26:02,	3.853
2,	2016-11-18,	6:26:45,	3.128
2,	2016-11-18,	6:26:49,	0.302
2,	2016-11-18,	6:27:15,	0.294000000002
2,	2016-11-18,	6:27:15,	3.068
2,	2016-11-18,	6:27:41,	6.446
2,	2016-11-18,	6:27:55,	5.047
2,	2016-11-18,	6:28:08,	1.397
2,	2016-11-18,	6:28:10,	0.984
2,	2016-11-18,	6:28:12,	4.164
2,	2016-11-18,	6:28:18,	12.231
2,	2016-11-18,	6:28:30,	0.447999999997
2,	2016-11-18,	6:28:31,	0.148000000001
2,	2016-11-18,	6:28:53,	0.293000000001
2,	2016-11-18,	6:28:54,	1.309
2,	2016-11-18,	6:28:56,	0.555
2,	2016-11-18,	6:28:57,	1.513
2,	2016-11-18,	6:28:58,	23.066
2,	2016-11-18,	6:29:22,	0.638999999999
2,	2016-11-18,	6:29:29,	5.063
2,	2016-11-18,	6:32:20,	18.99
2,	2016-11-18,	6:32:39,	0.738000000001
2,	2016-11-18,	6:34:51,	5.22
2,	2016-11-18,	6:34:56,	0.147000000001
2,	2016-11-18,	6:34:57,	9.68
2,	2016-11-18,	6:35:17,	4.013
2,	2016-11-18,	6:35:22,	0.147000000001
2,	2016-11-18,	6:35:31,	11.2
2,	2016-11-18,	6:35:58,	8.398
2,	2016-11-18,	6:36:20,	4.079
2,	2016-11-18,	6:36:25,	10.78
2,	2016-11-18,	6:36:36,	0.163
2,	2016-11-18,	6:36:36,	4.372
2,	2016-11-18,	6:36:41,	0.148999999998
2,	2016-11-18,	6:36:41,	8.931
2,	2016-11-18,	6:36:51,	0.154999999999
2,	2016-11-18,	6:36:51,	0.153000000002
2,	2016-11-18,	6:36:51,	5.255
2,	2016-11-18,	6:36:57,	0.150999999998
2,	2016-11-18,	6:36:57,	11.045
2,	2016-11-18,	6:37:09,	22.167
2,	2016-11-18,	6:37:32,	67.085
2,	2016-11-18,	6:38:39,	0.152999999998
2,	2016-11-18,	6:38:39,	2.459
2,	2016-11-18,	6:39:00,	4.354
2,	2016-11-18,	6:39:04,	0.147000000001
2,	2016-11-18,	6:39:05,	4.517
2,	2016-11-18,	6:39:10,	0.157000000003
2,	2016-11-18,	6:39:10,	3.279
2,	2016-11-18,	6:40:25,	7.466
2,	2016-11-18,	6:40:33,	62.658
2,	2016-11-18,	6:41:36,	4.892
2,	2016-11-18,	6:41:42,	6.693
2,	2016-11-18,	6:41:48,	16.738
2,	2016-11-18,	6:43:20,	5.843
2,	2016-11-18,	6:43:27,	304.178
2,	2016-11-18,	6:48:31,	5.792
2,	2016-11-18,	6:48:43,	6.756
2,	2016-11-18,	6:48:50,	30.29
2,	2016-11-18,	6:49:20,	16.132
2,	2016-11-18,	6:49:37,	0.292000000001
2,	2016-11-18,	6:49:50,	4.548
2,	2016-11-18,	6:50:23,	0.467000000001
2,	2016-11-18,	6:50:24,	8.945
2,	2016-11-18,	6:50:33,	4.106
2,	2016-11-18,	6:52:29,	6.483
2,	2016-11-18,	6:52:39,	10.291
2,	2016-11-18,	6:52:50,	0.150000000001
2,	2016-11-18,	6:52:50,	78.386
2,	2016-11-18,	6:54:09,	0.433999999997
2,	2016-11-18,	6:54:10,	0.139999999999
2,	2016-11-18,	6:54:12,	0.585999999999
2,	2016-11-18,	6:54:49,	5.399
2,	2016-11-18,	6:56:18,	88.536
2,	2016-11-18,	7:01:58,	14.537
2,	2016-11-18,	7:02:12,	0.154999999999
2,	2016-11-18,	7:03:15,	14.711
2,	2016-11-18,	7:03:31,	0.195
2,	2016-11-18,	7:03:31,	0.186000000002
2,	2016-11-18,	7:03:37,	5.469
2,	2016-11-18,	7:03:43,	0.488999999998
2,	2016-11-18,	7:03:44,	0.297999999999
2,	2016-11-18,	7:03:45,	1.06
2,	2016-11-18,	7:03:48,	8.271
2,	2016-11-18,	7:04:30,	16.724
2,	2016-11-18,	7:04:47,	0.308000000001
2,	2016-11-18,	7:04:47,	0.155000000002
2,	2016-11-18,	7:04:48,	0.931
2,	2016-11-18,	7:06:05,	37.059
2,	2016-11-18,	7:06:42,	0.154999999999
2,	2016-11-18,	7:06:43,	0.463
2,	2016-11-18,	7:06:44,	0.150000000001
2,	2016-11-18,	7:07:20,	1.929
2,	2016-11-18,	7:07:23,	0.317000000003
2,	2016-11-18,	7:07:24,	0.156999999999
2,	2016-11-18,	7:07:24,	0.304
2,	2016-11-18,	7:07:25,	0.150999999998
2,	2016-11-18,	7:07:25,	0.609
2,	2016-11-18,	7:07:32,	0.631000000001
2,	2016-11-18,	7:07:33,	0.152000000002
2,	2016-11-18,	7:07:33,	16.023
2,	2016-11-18,	7:07:50,	8.279
2,	2016-11-18,	7:07:58,	0.154999999999
2,	2016-11-18,	7:08:22,	4.637
2,	2016-11-18,	7:09:00,	17.623
2,	2016-11-18,	7:09:26,	0.307000000001
2,	2016-11-18,	7:09:27,	0.444
2,	2016-11-18,	7:09:27,	0.159
2,	2016-11-18,	7:09:28,	0.476000000002
2,	2016-11-18,	7:09:29,	0.636999999999
2,	2016-11-18,	7:11:56,	1.814
2,	2016-11-18,	7:12:16,	12.329
2,	2016-11-18,	7:13:25,	1.204
2,	2016-11-18,	7:13:28,	2.328
2,	2016-11-18,	7:15:05,	16.425
2,	2016-11-18,	7:16:11,	5.875
2,	2016-11-18,	7:16:18,	3.246
2,	2016-11-18,	7:16:21,	0.312000000002
2,	2016-11-18,	7:19:44,	12.981
2,	2016-11-18,	7:19:57,	26.152
2,	2016-11-18,	7:20:24,	22.138
2,	2016-11-18,	7:21:35,	0.159
2,	2016-11-18,	7:21:35,	33.727
2,	2016-11-18,	7:22:09,	24.609
2,	2016-11-18,	7:22:49,	9.364
2,	2016-11-18,	7:23:26,	5.134
2,	2016-11-18,	7:23:41,	11.232
2,	2016-11-18,	7:23:52,	0.745999999999
2,	2016-11-18,	7:23:53,	0.302
2,	2016-11-18,	7:23:53,	5.29
2,	2016-11-18,	7:25:40,	6.752
2,	2016-11-18,	7:27:06,	6.139
2,	2016-11-18,	7:27:13,	0.150999999998
2,	2016-11-18,	7:27:31,	4.304
2,	2016-11-18,	7:27:42,	0.149999999998
2,	2016-11-18,	7:27:42,	3.193
2,	2016-11-18,	7:27:59,	5.341
2,	2016-11-18,	7:28:05,	29.702
2,	2016-11-18,	7:28:35,	6.845
2,	2016-11-18,	7:30:36,	4.533
2,	2016-11-18,	7:30:41,	1.385
2,	2016-11-18,	7:30:43,	0.782999999999
2,	2016-11-18,	7:30:44,	1.508
2,	2016-11-18,	7:30:51,	50.198
2,	2016-11-18,	7:31:45,	27.801
2,	2016-11-18,	7:32:46,	45.714
2,	2016-11-18,	7:33:33,	0.853999999999
2,	2016-11-18,	7:33:46,	9.033
2,	2016-11-18,	7:33:55,	0.154999999999
2,	2016-11-18,	7:33:56,	3.13
2,	2016-11-18,	7:33:59,	57.05
2,	2016-11-18,	7:34:57,	0.143
2,	2016-11-18,	7:36:51,	3.991
2,	2016-11-18,	7:37:05,	50.004
2,	2016-11-18,	7:37:55,	51.243
2,	2016-11-18,	7:38:47,	0.148000000001
2,	2016-11-18,	7:38:48,	40.583
2,	2016-11-18,	7:39:28,	13.009
2,	2016-11-18,	7:40:00,	3.22
2,	2016-11-18,	7:40:03,	8.221
2,	2016-11-18,	7:41:54,	13.434
2,	2016-11-18,	7:42:08,	1.018
2,	2016-11-18,	7:42:10,	0.502
2,	2016-11-18,	7:42:55,	10.785
2,	2016-11-18,	7:43:06,	0.327000000001
2,	2016-11-18,	7:43:18,	16.172
2,	2016-11-18,	7:43:35,	0.150999999998
2,	2016-11-18,	7:43:51,	0.159
2,	2016-11-18,	7:44:15,	0.147999999997
2,	2016-11-18,	7:44:15,	4.862
2,	2016-11-18,	7:45:17,	4.362
2,	2016-11-18,	7:45:22,	17.395
2,	2016-11-18,	7:45:40,	4.372
2,	2016-11-18,	7:45:45,	2.724
2,	2016-11-18,	7:45:47,	0.145
2,	2016-11-18,	7:45:48,	9.004
2,	2016-11-18,	7:45:58,	18.895
2,	2016-11-18,	7:46:21,	6.192
2,	2016-11-18,	7:46:28,	52.421
2,	2016-11-18,	7:47:20,	20.752
2,	2016-11-18,	7:47:50,	0.175999999999
2,	2016-11-18,	7:47:50,	1.004
2,	2016-11-18,	7:47:51,	15.889
2,	2016-11-18,	7:48:07,	6.0
2,	2016-11-18,	7:48:17,	0.147000000001
2,	2016-11-18,	7:48:17,	0.150000000001
2,	2016-11-18,	7:48:17,	3.109
2,	2016-11-18,	7:48:49,	7.842
2,	2016-11-18,	7:48:57,	0.155000000002
2,	2016-11-18,	7:48:58,	12.609
2,	2016-11-18,	7:49:11,	21.543
2,	2016-11-18,	7:53:19,	38.981
2,	2016-11-18,	7:53:59,	0.154000000002
2,	2016-11-18,	7:54:01,	0.147000000001
2,	2016-11-18,	7:54:23,	66.587
2,	2016-11-18,	7:55:30,	12.418
2,	2016-11-18,	7:55:44,	0.442999999999
2,	2016-11-18,	7:55:54,	28.872
2,	2016-11-18,	7:56:23,	0.139999999999
2,	2016-11-18,	7:56:31,	36.129
2,	2016-11-18,	7:57:35,	8.486
2,	2016-11-18,	8:00:57,	0.434999999998
2,	2016-11-18,	8:00:57,	0.748
2,	2016-11-18,	8:03:08,	0.309000000001
2,	2016-11-18,	8:03:09,	9.84
2,	2016-11-18,	8:03:19,	0.153000000002
2,	2016-11-18,	8:03:19,	187.914
2,	2016-11-18,	8:06:27,	5.154
2,	2016-11-18,	8:06:33,	0.297000000002
2,	2016-11-18,	8:06:33,	0.143999999997
2,	2016-11-18,	8:09:05,	1.522
2,	2016-11-18,	8:09:07,	0.142000000003
2,	2016-11-18,	8:09:08,	25.844
2,	2016-11-18,	8:09:34,	8.526
2,	2016-11-18,	8:09:43,	0.155999999999
2,	2016-11-18,	8:10:30,	0.729000000003
2,	2016-11-18,	8:10:31,	1.046
2,	2016-11-18,	8:12:13,	9.215
2,	2016-11-18,	8:12:23,	85.432
2,	2016-11-18,	8:13:48,	4.064
2,	2016-11-18,	8:13:53,	0.304
2,	2016-11-18,	8:13:53,	0.292999999998
2,	2016-11-18,	8:14:41,	12.656
2,	2016-11-18,	8:15:36,	3.728
2,	2016-11-18,	8:15:40,	35.526
2,	2016-11-18,	8:16:15,	7.13
2,	2016-11-18,	8:16:26,	7.144
2,	2016-11-18,	8:16:34,	9.246
2,	2016-11-18,	8:16:44,	7.293
2,	2016-11-18,	8:19:02,	12.636
2,	2016-11-18,	8:19:15,	0.144
2,	2016-11-18,	8:19:15,	0.587
2,	2016-11-18,	8:19:16,	0.295000000002
2,	2016-11-18,	8:20:00,	54.254
2,	2016-11-18,	8:22:03,	6.297
2,	2016-11-18,	8:22:12,	6.123
2,	2016-11-18,	8:22:19,	12.039
2,	2016-11-18,	8:22:31,	0.292000000001
2,	2016-11-18,	8:24:16,	4.144
2,	2016-11-18,	8:25:56,	6.078
2,	2016-11-18,	8:26:02,	0.166999999998
2,	2016-11-18,	8:26:55,	25.594
2,	2016-11-18,	8:27:35,	9.872
2,	2016-11-18,	8:27:48,	0.456000000002
2,	2016-11-18,	8:27:48,	0.297999999999
2,	2016-11-18,	8:27:49,	165.94
2,	2016-11-18,	8:30:35,	4.423
2,	2016-11-18,	8:30:40,	0.307000000001
2,	2016-11-18,	8:30:52,	9.605
2,	2016-11-18,	8:32:19,	4.543
2,	2016-11-18,	8:32:49,	10.111
2,	2016-11-18,	8:33:49,	6.1
2,	2016-11-18,	8:35:54,	6.162
2,	2016-11-18,	8:36:00,	26.772
2,	2016-11-18,	8:36:27,	9.418
2,	2016-11-18,	8:36:37,	26.213
2,	2016-11-18,	8:37:04,	7.361
2,	2016-11-18,	8:37:12,	0.345999999998
2,	2016-11-18,	8:37:49,	33.537
2,	2016-11-18,	8:38:59,	121.519
2,	2016-11-18,	8:41:00,	0.761999999999
2,	2016-11-18,	8:41:02,	8.759
2,	2016-11-18,	8:45:19,	6.582
2,	2016-11-18,	8:45:26,	38.751
2,	2016-11-18,	8:46:04,	1.44
2,	2016-11-18,	8:46:06,	0.947
2,	2016-11-18,	8:46:08,	0.326000000001
2,	2016-11-18,	8:46:14,	3.106
2,	2016-11-18,	8:46:39,	4.768
2,	2016-11-18,	8:46:53,	0.154999999999
2,	2016-11-18,	8:46:54,	1.657
2,	2016-11-18,	8:47:00,	0.156999999999
2,	2016-11-18,	8:47:00,	0.147000000001
2,	2016-11-18,	8:47:01,	0.421999999999
2,	2016-11-18,	8:47:03,	1.521
2,	2016-11-18,	8:47:09,	15.54
2,	2016-11-18,	8:47:29,	10.711
2,	2016-11-18,	8:47:40,	0.152999999998
2,	2016-11-18,	8:47:40,	0.348999999998
2,	2016-11-18,	8:47:40,	0.763999999999
2,	2016-11-18,	8:47:58,	5.421
2,	2016-11-18,	8:48:04,	0.453999999998
2,	2016-11-18,	8:48:04,	0.151000000002
2,	2016-11-18,	8:50:34,	6.086
2,	2016-11-18,	8:50:41,	6.633
2,	2016-11-18,	8:50:48,	6.398
2,	2016-11-18,	8:51:58,	9.439
2,	2016-11-18,	8:52:41,	9.587
2,	2016-11-18,	8:53:01,	4.617
2,	2016-11-18,	8:53:08,	14.411
2,	2016-11-18,	8:53:22,	8.193
2,	2016-11-18,	8:53:31,	0.191999999999
2,	2016-11-18,	8:53:31,	0.152999999998
2,	2016-11-18,	8:54:43,	6.988
2,	2016-11-18,	8:54:55,	2.877
2,	2016-11-18,	8:54:59,	0.159
2,	2016-11-18,	8:55:26,	9.895
2,	2016-11-18,	8:55:36,	0.303
2,	2016-11-18,	8:57:27,	16.308
2,	2016-11-18,	8:58:14,	6.081
2,	2016-11-18,	8:59:05,	14.08
2,	2016-11-18,	8:59:36,	25.049
2,	2016-11-18,	9:00:07,	8.106
2,	2016-11-18,	9:00:15,	0.147999999997
2,	2016-11-18,	9:01:13,	0.148000000001
2,	2016-11-18,	9:01:14,	13.727
2,	2016-11-18,	9:01:28,	0.450000000001
2,	2016-11-18,	9:01:29,	0.144
2,	2016-11-18,	9:01:59,	7.115
2,	2016-11-18,	9:02:07,	1.106
2,	2016-11-18,	9:03:48,	3.33
2,	2016-11-18,	9:04:07,	2.833
